citing_id,cited_id
23,30
3597,30
2059,30
2061,30
2345,30
3124,30
325,30
3360,30
1284,30
351,31
2679,31
2735,31
3614,31
4048,31
5130,31
3787,32
4735,32
3477,32
1291,33
2701,33
1040,34
3611,34
184,34
3017,35
5535,35
3166,35
140,35
3382,35
5129,35
2707,35
3245,35
296,35
2646,38
107,39
122,39
224,39
4986,39
4287,39
4378,39
3757,40
3185,46
601,47
965,47
204,51
5991,51
2649,51
2738,51
2762,51
5665,52
4722,52
1037,52
5535,52
4306,52
4680,52
507,52
905,52
5335,52
5686,52
1153,52
860,52
4929,52
4414,52
5019,52
4691,52
4319,52
3537,52
4,56
231,56
980,56
1040,57
4551,57
282,57
324,58
75,58
3509,58
2683,58
2594,58
819,58
4883,58
3146,58
1,60
107,60
4720,60
5579,60
4156,60
4723,60
4157,60
4960,60
4629,60
4966,60
4489,60
322,60
5142,60
2388,60
4969,60
4451,60
4171,60
4989,60
4792,60
4180,60
3868,60
2324,60
4426,60
5798,61
4857,61
2490,61
5331,61
2078,61
3184,61
5509,61
5643,61
3017,62
5861,62
3696,62
2916,62
4735,62
2685,62
35,62
2648,62
3370,62
3611,62
4137,62
3382,62
289,62
2707,62
3535,62
3245,62
3632,62
3590,62
3685,62
296,62
121,64
2968,64
172,64
366,64
368,64
3083,64
83,64
718,64
141,64
3385,64
3205,64
3267,65
2784,65
4404,65
3757,65
1118,65
4148,65
685,65
4194,65
3592,66
210,66
319,66
22,66
324,66
5696,66
253,67
62,67
3557,67
3017,67
1040,67
5861,67
324,67
75,67
31,67
5414,67
5289,67
2683,67
32,67
34,67
180,67
5688,67
3328,67
3611,67
5778,67
232,67
818,67
88,67
5782,67
91,67
3535,67
3681,67
2759,67
4575,67
2624,69
2880,69
3412,69
3795,69
3466,69
3905,69
3372,69
4745,69
818,69
88,69
2793,69
3624,69
3248,69
57,72
210,72
2104,72
3209,73
2679,73
4135,73
141,73
2800,73
3245,73
210,74
76,74
290,76
2,78
5758,78
4735,78
5289,78
5729,78
3049,78
3527,78
386,78
1807,79
2340,79
229,79
3947,79
5185,80
5808,80
333,80
5812,80
5787,80
2071,83
3970,85
326,87
75,88
2735,88
3369,91
4050,91
3499,92
2271,92
2513,92
342,92
3596,93
70,94
83,94
194,94
2799,95
3005,95
2809,95
2861,95
1,4950
1,3875
1,4854
1,5901
1,4954
1,4957
1,5051
1,3784
1,5095
1,4962
1,4206
1,4257
1,4726
1,4208
1,4727
1,4343
1,3925
1,3894
1,3797
1,4403
1,4171
1,4982
1,4512
1,4885
2,5835
2,5952
2,5856
2,5005
2,1560
4,2669
4,2824
4,1965
6,5835
6,1132
6,2053
7,5770
7,5463
12,1132
12,153
12,1819
12,2118
13,202
15,3304
15,3106
15,2480
15,117
15,3451
15,2629
15,2770
15,3123
15,3064
15,2776
15,3416
15,2213
15,3133
15,3367
15,3373
15,5870
16,5835
16,250
16,3305
16,4160
17,103
17,3735
17,4999
17,3835
17,4733
17,4499
18,5270
18,4480
18,5852
18,4065
18,4577
18,4763
18,111
20,5315
20,2864
20,5398
20,302
20,3399
20,5712
20,5852
20,4065
20,3206
21,646
21,155
21,742
21,257
21,748
22,3545
22,5274
22,3212
23,298
23,2192
23,2242
23,4110
23,4480
23,5619
23,205
23,4385
23,158
23,1136
23,1137
23,164
23,2061
23,1259
24,5270
24,4110
24,2382
24,4480
24,1854
24,18
24,4587
24,3387
26,5834
26,199
26,302
26,2196
26,3256
26,2622
26,161
26,3454
26,5499
26,2532
26,2773
26,4734
26,5460
26,5462
26,3037
26,5817
27,250
27,3550
28,5834
28,2048
28,3874
28,3875
28,4155
28,4158
28,3881
28,5058
28,3893
28,4125
28,4831
29,105
29,2961
29,351
29,5625
29,2771
29,5845
29,3314
29,3079
29,2938
30,5270
30,2144
30,3452
30,1952
30,2002
30,1384
30,1964
30,3136
31,348
31,1132
31,2961
31,351
32,5315
32,5836
32,3303
32,5952
32,2672
32,2874
32,2881
32,1877
33,4958
33,2387
33,1907
33,663
33,1624
33,1972
33,5298
33,1981
34,5836
34,324
34,359
34,3268
34,5414
34,5721
34,180
34,5778
35,5835
35,2
35,3303
35,152
35,2621
35,2965
35,2685
35,3049
36,5835
36,3547
37,250
37,4160
38,5315
38,3302
38,1278
39,3007
39,2048
39,202
39,2
39,3830
39,4483
39,1951
39,3982
39,131
39,4825
39,4401
39,4977
39,4785
39,4269
39,5122
39,4418
40,348
40,5315
40,1755
40,253
40,4535
40,5193
41,5855
41,3550
44,154
44,3592
44,319
46,105
46,3008
46,213
46,2965
46,3927
46,2683
47,5834
47,5315
47,891
47,2201
47,758
47,616
47,812
47,669
47,685
48,393
50,299
50,2864
50,3735
50,305
50,2867
50,5229
50,3206
50,3983
52,252
55,5985
55,103
57,210
57,266
57,324
57,228
58,5315
58,5947
58,5952
58,351
58,386
60,5947
60,5575
60,3875
62,2
62,3303
62,2961
62,1755
62,2672
62,2881
62,2684
62,2883
62,3189
63,5270
63,5618
63,5226
63,4201
63,5401
63,4577
63,2686
64,4014
64,3550
66,206
66,2985
67,199
67,2
67,3303
67,5988
67,1755
70,2619
70,3398
70,5837
70,121
70,2105
70,230
70,2890
70,2516
70,4516
72,5836
72,2105
73,105
73,351
73,2965
73,2874
73,2644
74,206
74,314
75,5947
75,3303
75,1755
75,253
75,160
75,3557
75,5959
75,5289
75,2986
76,314
78,3169
79,302
79,1084
80,5270
80,5236
80,4025
81,298
81,935
81,2244
81,2574
81,264
81,2156
81,1968
81,1290
82,397
82,646
82,497
82,764
83,935
83,2292
83,121
83,990
83,2104
83,2461
85,5575
85,3875
85,2291
85,4717
85,3988
86,348
86,2721
86,1142
86,2832
86,2782
86,2784
88,348
88,198
88,5947
88,2
88,105
88,1755
88,351
88,2294
88,4535
88,5959
88,135
88,2118
88,2656
89,5834
89,306
89,259
89,2199
89,353
89,322
89,4076
89,4213
89,4824
91,3007
91,5836
91,2
91,3303
91,2824
91,5861
91,5959
92,2242
92,2381
92,2382
92,1660
92,209
92,1860
92,2336
92,361
92,1835
94,130
94,5966
95,3058
95,3117
4381,103
5949,103
5361,103
158,103
5758,103
5625,103
3016,103
2438,103
2490,103
898,103
5718,103
1190,103
128,103
3895,103
5007,103
905,103
4547,103
762,103
807,103
2218,103
4555,103
4457,103
2460,103
4321,103
3239,103
3909,103
5431,103
833,103
2322,103
310,104
4857,104
1138,104
168,104
4076,104
947,104
2107,104
1528,104
5541,104
4983,104
5644,104
4686,104
2026,104
5651,104
5612,104
5350,104
192,104
2327,104
351,105
213,105
3209,105
5625,105
217,105
5627,105
5959,105
3162,105
3063,105
3927,105
3165,105
2973,105
2830,105
3174,105
2683,105
3658,105
177,105
3568,105
3079,105
3178,105
5378,105
4876,105
3039,105
2649,105
2738,105
3184,105
3185,105
3519,105
4135,105
3375,105
3614,105
3480,105
2938,105
2601,105
5163,105
2995,105
3527,105
2798,105
2851,105
5130,105
3245,105
3441,105
3149,105
3342,105
3681,105
244,105
2860,105
4897,105
294,105
2762,105
5400,106
5664,106
4156,106
5364,106
255,106
122,106
4630,106
4393,106
5718,106
1256,106
1833,106
4746,106
4360,106
3999,106
4692,106
4938,106
3625,106
4572,106
322,109
4075,109
4340,109
4342,109
3925,109
4494,109
4757,109
5001,110
3882,110
4071,110
3885,110
4769,110
4228,110
301,112
4906,112
5143,112
2646,112
3661,112
3422,112
3184,112
5509,112
2936,112
4055,112
2667,112
5251,113
5660,113
3929,114
5154,114
4702,114
4629,115
169,115
3985,115
4407,115
4321,115
4806,115
1226,116
112,116
4306,116
4268,116
1370,117
118,117
2208,117
3123,117
3027,117
3064,117
3360,117
3654,117
2539,117
3508,117
1150,117
998,117
3367,117
2990,117
2737,117
3474,117
2651,117
3572,117
3184,117
3517,117
3427,117
3192,117
3717,117
2845,117
4239,117
2859,117
3027,118
2737,118
2972,119
5400,120
3625,120
216,121
2646,121
137,121
235,121
2226,121
3001,121
4871,122
4649,122
4287,122
5003,123
4631,123
5612,123
4277,123
4287,123
301,124
273,124
330,124
3280,124
3941,124
4290,124
3069,126
5331,126
3510,126
3321,126
279,126
3284,126
3520,126
5811,126
2693,126
281,126
5119,126
3239,126
2797,126
5260,126
3297,126
2712,126
247,126
5316,128
258,128
4629,128
4301,128
4489,128
3973,128
4444,128
4452,128
3901,128
4555,128
3999,128
5612,128
4186,128
4290,128
2190,129
5991,130
3160,130
3267,130
3036,130
107,131
128,131
3982,131
3753,131
5643,131
1833,131
5220,131
4186,131
5435,131
4056,131
2518,131
122,132
4489,132
4552,132
4353,133
3942,133
5612,133
4235,133
3568,134
2798,134
5643,135
230,135
232,135
3149,135
4101,135
5215,136
5343,136
5566,136
2954,136
3083,138
3135,144
109,150
3878,150
4342,150
4494,150
5152,150
4350,150
4134,150
4359,150
4364,150
4367,150
4323,150
4368,150
4466,150
4518,150
1034,153
1819,153
812,153
375,153
230,153
231,153
717,153
2232,153
2521,153
3827,153
210,154
3269,154
234,154
3001,154
3629,154
145,154
646,155
595,155
545,155
1086,155
1036,155
888,155
400,155
792,155
889,155
3210,155
652,155
1039,155
655,155
1041,155
701,155
702,155
2391,155
554,155
802,155
1100,155
764,155
515,155
958,155
852,155
516,155
813,155
519,155
912,155
965,155
864,155
1062,155
969,155
972,155
238,155
683,155
924,155
586,155
877,155
836,155
248,157
3332,157
1862,158
2102,158
164,158
4301,158
357,158
5717,158
270,158
128,158
325,158
1001,158
2266,158
4405,158
2693,158
3239,158
2316,158
2558,158
5431,158
5433,158
4290,158
137,159
140,159
3381,159
5917,159
2865,160
351,160
3254,160
2621,160
4386,160
2771,160
3074,160
4738,160
1103,160
4786,160
3477,160
4509,160
3945,160
4886,160
2800,160
4050,160
3535,160
4195,160
199,161
3736,161
2147,161
2677,161
3406,161
5905,161
2975,161
2978,161
2636,161
3706,161
3511,161
5726,161
2925,161
2886,161
3367,161
2737,161
2992,161
3670,161
2755,161
2320,161
3255,162
3017,162
3027,162
2646,162
2836,162
3323,162
3577,162
3245,162
3056,162
124,164
2345,164
2209,164
1588,164
281,164
2845,164
2557,164
2467,164
1843,164
3106,165
3640,165
4528,165
3593,165
5326,165
3027,165
3167,165
3064,165
2972,165
3068,165
2983,165
3177,165
3850,165
998,165
3321,165
3184,165
3375,165
2746,165
4746,165
5072,165
4369,165
2849,165
4890,165
3867,165
3630,165
4055,165
2858,165
3730,165
2859,165
2863,165
5593,167
4287,167
2014,168
4629,169
2051,170
2531,170
1248,170
2502,170
2357,170
2597,170
3836,171
3267,171
4264,171
288,171
216,172
3083,172
231,172
5220,174
1040,175
5960,175
324,175
2506,175
565,175
1268,175
5489,176
5858,176
121,176
183,176
2226,176
2229,176
3568,177
3185,177
2762,177
1291,179
253,180
324,180
5414,180
5778,180
4287,180
214,181
3416,181
4239,181
5330,182
5475,182
5523,182
3083,183
378,184
3614,185
3032,186
6005,186
298,198
299,198
1226,198
5984,198
248,198
200,198
201,198
249,198
3875,198
2291,198
4155,198
251,198
305,198
5228,198
4577,198
4156,198
2099,198
889,198
890,198
2914,198
5049,198
3496,198
5583,198
5991,198
2294,198
265,198
2629,198
2248,198
1039,198
4725,198
5054,198
165,198
218,198
1906,198
1958,198
4301,198
5959,198
4161,198
5144,198
3213,198
2440,198
4165,198
1815,198
898,198
5718,198
5369,198
5764,198
2389,198
2725,198
2973,198
1910,198
2070,198
3069,198
3794,198
4305,198
3362,198
1286,198
3846,198
4776,198
327,198
5462,198
3705,198
4501,198
3177,198
2076,198
4977,198
905,198
5420,198
4547,198
3416,198
5061,198
998,198
1971,198
2925,198
2593,198
3179,198
4080,198
3321,198
5378,198
2401,198
1290,198
5542,198
2886,198
2736,198
2649,198
1916,198
4922,198
5114,198
1004,198
1297,198
3994,198
3519,198
3808,198
3520,198
2509,198
5811,198
3941,198
864,198
3332,198
1061,198
5017,198
2122,198
3196,198
5651,198
4321,198
1264,198
4991,198
2128,198
2798,198
5612,198
2177,198
4606,198
3297,198
2369,198
3531,198
3241,198
5076,198
4755,198
1125,198
5433,198
4284,198
2236,198
2859,198
2950,198
4707,198
3299,198
4290,198
4665,198
3154,198
301,199
5949,199
5185,199
5043,199
4386,199
3879,199
2673,199
118,199
2627,199
214,199
4299,199
3554,199
5758,199
2248,199
5276,199
3454,199
5860,199
4160,199
5499,199
5676,199
360,199
4304,199
3410,199
5289,199
5462,199
4917,199
5963,199
1876,199
181,199
2651,199
1152,199
1920,199
5207,199
5301,199
3049,199
3381,199
2515,199
5614,199
4096,199
4239,199
5481,199
3681,199
5437,199
5355,199
2329,199
248,200
269,200
3332,200
103,5834
104,1135
105,2961
105,3642
105,2965
105,2967
105,3171
105,2981
105,3073
106,101
106,2148
107,3007
107,202
107,4430
107,4715
107,3966
107,2865
107,3875
107,152
107,3830
107,4717
107,1179
107,4017
107,5140
107,307
107,4670
107,3969
107,5320
107,5229
107,5855
107,4953
107,2718
107,3782
107,4530
107,3737
107,315
107,265
107,4675
107,4811
107,68
107,4390
107,3838
107,3840
107,4491
107,270
107,3982
107,1966
107,4168
107,4977
107,4546
107,4169
107,4405
107,3994
107,2743
107,1825
107,4134
107,4986
107,4987
107,4645
107,4269
107,4600
107,4512
107,3908
107,4229
107,2227
108,4853
108,5951
108,4762
108,4479
108,254
108,4434
108,4387
108,1374
108,4072
108,322
108,4771
108,4734
108,5062
108,5116
108,3942
108,2417
108,1990
110,276
111,202
111,4065
111,4763
111,5761
112,2864
112,202
112,5950
112,2290
112,2194
112,303
112,5090
112,2144
112,5619
112,5362
112,2196
112,2097
112,2869
112,3109
112,309
112,2147
112,3011
112,111
112,2245
112,3307
112,1231
112,2199
112,3117
112,1232
112,4857
112,353
112,2201
112,2484
112,5405
112,2057
112,3454
112,2387
112,3650
112,2154
112,2491
112,3264
112,5329
112,2397
112,1106
112,1211
112,1267
113,5270
113,644
113,306
113,187
114,2192
114,4108
114,5184
114,4246
114,5093
114,4581
114,3881
114,5629
114,127
115,299
115,3873
115,249
115,4430
115,5577
115,4717
115,5579
115,5530
115,4857
115,4959
115,3016
115,4390
115,1966
115,3986
116,1084
116,2298
117,5950
117,2144
117,3448
117,2196
117,2097
117,3011
117,2245
117,2199
117,3691
117,3354
117,3159
117,2677
117,3598
117,2532
117,3462
117,2776
117,3179
117,3037
118,5950
118,2290
118,2194
118,5316
118,2429
118,5185
118,1998
118,2196
118,3640
118,649
118,2914
118,3451
118,2434
118,3595
118,5493
118,3691
118,2437
118,1956
118,1276
118,3499
118,3597
118,2491
118,5143
118,2825
118,3123
118,2257
118,1238
118,2977
118,2636
118,1967
118,3508
118,2496
118,2107
118,3511
118,2925
118,849
118,1250
118,3670
118,2035
119,3302
119,2964
119,5497
119,5412
120,4291
120,4299
121,5858
121,217
121,1476
121,2104
121,3215
121,230
122,299
122,3007
122,4576
122,5399
122,4200
122,5400
122,4382
122,3875
122,107
122,4479
122,307
122,4111
122,3780
122,4528
122,5043
122,3833
122,4953
122,4721
122,5045
122,255
122,4068
122,2913
122,4765
122,4530
122,5048
122,5049
122,3882
122,4963
122,3498
122,4811
122,3973
122,5100
122,3743
122,2638
122,4872
122,4544
122,4546
122,4785
122,3712
122,4407
122,4558
122,4320
122,4002
122,4056
122,5180
123,305
123,4977
124,5270
124,5226
124,2096
124,2243
124,4385
125,3304
125,2869
125,2767
125,3011
125,2481
125,261
125,2333
125,3208
125,2770
125,3454
125,3019
125,3022
125,5631
125,2975
125,2262
125,5462
125,2990
125,1916
125,3572
125,3580
125,3195
126,298
126,4853
126,4950
126,1853
126,4257
126,4216
127,3835
128,298
128,299
128,101
128,5947
128,4853
128,4062
128,4381
128,4430
128,3875
128,107
128,4249
128,4205
128,1274
128,4390
128,4441
128,270
128,1962
128,5765
128,3982
128,4446
128,4405
128,4555
128,3239
128,5435
129,935
129,2197
129,2571
129,2247
129,1816
129,2260
129,1048
129,828
130,1819
131,3007
131,2048
131,4853
131,5985
131,300
131,302
131,202
131,4304
132,4576
132,3875
132,107
132,4854
132,3735
132,4206
132,4488
132,4439
132,3973
132,4558
132,4191
133,221
134,248
134,201
134,324
134,2076
134,2593
136,5315
136,5837
136,4298
136,5649
136,5562
137,5837
137,217
137,1476
137,230
138,2735
138,2118
138,2935
138,1492
138,2365
138,2142
140,5947
140,227
141,5834
141,2382
141,351
141,5363
141,2384
141,266
141,2104
141,2918
141,2105
141,2162
141,609
141,2167
141,2935
141,5840
141,3104
142,1199
142,5967
143,250
143,3303
143,1755
143,5797
143,236
145,5947
145,2
145,5952
145,3545
146,5947
146,600
149,2192
149,5399
149,5400
149,4293
149,5054
150,2048
150,4807
150,4808
150,3783
151,2428
151,3829
151,4762
151,4479
151,4481
151,2244
151,251
151,3780
151,156
151,1857
151,4434
151,4387
151,1858
151,1374
151,4072
151,4812
151,4817
151,4771
151,2422
152,298
152,2960
152,3543
152,2866
152,2868
152,3009
152,792
152,2914
152,3648
152,3362
152,3179
152,3041
155,397
157,299
157,248
157,201
157,249
158,5985
159,5835
159,250
160,3007
160,2864
160,2961
160,3494
162,5836
162,2577
162,1278
162,2833
162,3940
163,5270
163,4201
163,1335
163,187
164,5270
164,298
164,5834
164,2192
164,4381
164,2194
164,2144
164,4480
164,2097
164,1660
164,2245
164,1858
164,1231
164,2199
164,3451
164,1137
164,2153
164,2002
164,2677
164,2342
164,2344
164,2061
164,2347
164,1143
164,2301
164,2585
164,2073
164,2395
164,2450
164,2169
164,2038
165,5834
165,3399
165,2144
165,3591
165,4065
165,3116
165,3117
165,2629
165,3648
165,3462
166,935
166,264
166,2250
166,1816
168,299
168,2241
168,4381
168,310
168,2386
168,1958
168,5278
168,5675
168,2064
168,2067
168,2301
168,5375
169,5984
169,4717
169,5579
169,4857
169,5538
170,2197
170,1861
170,756
171,1132
173,2960
173,2732
175,2105
175,4774
177,3302
177,152
177,3545
177,5625
177,2965
177,3309
177,324
177,3123
177,3165
177,3174
177,3178
177,5997
177,3039
177,3480
177,5870
177,3531
179,594
179,1907
179,1959
179,2339
179,663
179,1624
179,1972
179,2503
179,1261
181,5834
181,3007
181,935
181,300
181,5227
181,5184
181,5950
181,2381
181,3447
181,2382
181,5619
181,3106
181,2196
181,2869
181,3109
181,2870
181,2147
181,2099
181,2246
181,3451
181,5583
181,2247
181,2629
181,5405
181,3159
181,2250
181,5759
181,5276
181,3454
181,1906
181,5367
181,5499
181,5905
181,2977
181,5329
181,5462
181,2738
181,1152
181,1883
181,5478
181,2231
181,5481
182,4201
182,5452
182,5681
182,5288
182,5730
182,5736
183,5835
183,250
183,5858
183,5957
183,5193
183,5960
183,1931
184,742
184,601
184,3210
184,653
184,1039
184,324
184,359
184,3268
184,5414
184,798
184,5963
184,366
184,5778
184,816
184,718
184,1016
185,5315
185,2868
185,599
185,600
185,3309
185,996
185,1877
185,2118
185,340
186,5947
186,2
186,5274
186,3315
186,3098
190,3303
191,4108
191,4246
191,3976
191,4870
192,298
192,5948
192,308
192,208
192,5235
192,3353
192,5366
192,5278
192,5675
192,5375
192,4457
193,887
193,1016
193,5881
193,5979
194,1200
198,5834
198,5956
199,5363
199,3256
199,2975
200,298
200,299
200,248
200,5948
200,201
200,5956
200,1958
200,1912
935,1804
207,1804
1807,1804
2247,1804
1953,1804
2248,1804
2337,1804
2250,1804
5276,1804
1906,1804
1866,1804
2340,1804
2918,1804
2252,1804
1816,1804
2256,1804
2260,1804
1968,1804
1286,1804
1290,1804
2500,1804
1916,1804
1297,1804
1830,1804
878,1804
5659,1804
935,1807
2475,1807
207,1807
2247,1807
990,1807
2249,1807
5860,1807
1866,1807
1816,1807
2260,1807
1968,1807
609,1807
1290,1807
1874,1807
1916,1807
2410,1807
2497,1808
2215,1808
5114,1808
1170,1808
1909,1809
4263,1809
2358,1809
1158,1809
1159,1809
1987,1809
1837,1809
2558,1809
1844,1809
2376,1809
1859,1810
1273,1810
1184,1810
1277,1810
2490,1810
2297,1810
1149,1810
2211,1810
2080,1810
1828,1810
2223,1810
1982,1810
2616,1810
2383,1811
2102,1811
4400,1811
1808,1812
3847,1812
4917,1812
2497,1812
1245,1812
2212,1812
2084,1812
4694,1812
1854,1813
5489,1813
2204,1813
2530,1813
2390,1813
2537,1813
1243,1813
2114,1813
2405,1813
2223,1813
1835,1813
1894,1813
1805,1814
1273,1814
1860,1814
1277,1814
2159,1814
1191,1814
1145,1814
2165,1814
1149,1814
2448,1814
2214,1814
2454,1814
2598,1814
2604,1814
2612,1814
698,1815
2490,1815
842,1815
1248,1815
807,1815
1254,1815
961,1815
2460,1815
301,1816
207,1816
2102,1816
2337,1816
2486,1816
1968,1816
1872,1816
1290,1816
1916,1816
2127,1816
2429,1817
1276,1817
2312,1817
5991,1819
5963,1819
1295,1819
5966,1819
1212,1819
1840,1819
532,1819
5355,1819
5489,1820
1809,1820
2084,1820
1939,1820
2469,1820
1270,1820
2429,1822
1817,1822
2475,1823
2531,1823
2071,1823
2394,1823
1875,1823
2545,1823
2024,1823
1156,1823
2225,1823
2461,1823
2230,1823
2531,1824
800,1824
5869,1824
1836,1824
1850,1824
4439,1825
5100,1825
2355,1825
5694,1825
4002,1825
4331,1825
4068,1827
4112,1827
5097,1827
4104,1827
2297,1828
1818,1828
2223,1828
2616,1828
2490,1829
5156,1829
3087,1829
2333,1830
264,1830
2452,1834
2537,1835
2405,1835
2372,1835
2280,1836
1850,1836
2313,1838
2121,1838
2554,1838
2555,1838
2570,1839
5858,1840
1165,1840
2409,1841
1842,1843
1959,1844
2955,1844
1176,1847
1227,1851
1227,1855
2486,1855
2058,1855
2065,1855
1968,1855
2071,1855
1872,1855
509,1855
1248,1855
2402,1855
2502,1855
2024,1855
2410,1855
2411,1855
1173,1855
2138,1855
2383,1856
1273,1856
2526,1856
5673,1856
2530,1856
5498,1856
2004,1856
1243,1856
2401,1856
1874,1856
2271,1856
2033,1856
5258,1856
5783,1856
2366,1856
2321,1856
1267,1856
344,1856
2383,1860
1805,1860
5673,1860
2297,1860
2537,1860
1241,1860
1243,1860
2073,1860
2398,1860
4683,1860
2114,1860
2115,1860
1974,1860
2271,1860
2219,1860
1828,1860
4091,1860
2190,1860
2637,1861
756,1861
1913,1861
2643,1861
1196,1861
2167,1861
3186,1861
2888,1861
857,1861
2444,1862
1970,1862
4381,1863
894,1863
5287,1863
3657,1863
2446,1863
4555,1863
5643,1863
2889,1863
1832,1863
2413,1863
4566,1863
4665,1863
1094,1864
501,1864
1095,1864
1106,1864
2431,1865
1858,1865
5451,1865
2153,1865
1955,1865
1957,1865
2059,1865
1768,1865
2586,1865
2107,1865
2590,1865
5506,1865
2168,1865
2169,1865
1879,1865
281,1865
1982,1865
2278,1865
2372,1865
2475,1866
207,1866
2486,1866
2156,1866
1874,1866
2508,1866
1954,1868
2162,1868
2592,1868
4683,1868
1882,1868
4274,1868
2424,1868
325,1869
3289,1869
2617,1869
3161,1870
2728,1870
2306,1870
3717,1870
2023,1871
4899,1871
2429,1873
2208,1873
2295,1873
1817,1873
4979,1873
3182,1873
3473,1873
2217,1873
3517,1873
2071,1875
2461,1875
2414,1875
3992,1878
1915,1878
1063,1878
2364,1878
1955,1879
2168,1879
3717,1879
1184,1880
2548,1880
4161,1881
3928,1881
2586,1881
4447,1881
2023,1881
4180,1881
1165,1882
2424,1882
2383,1883
2052,1883
2073,1883
2398,1883
5636,1883
2082,1883
1262,1887
1942,1887
1040,1895
266,1895
4605,1895
2117,1897
2051,1900
1804,5985
1804,302
1804,2292
1804,2246
1804,2584
1804,275
1805,1854
1806,5270
1806,5834
1806,5227
1806,5445
1806,5669
1806,5715
1807,302
1807,2197
1807,2246
1807,990
1808,4715
1808,3969
1808,1466
1808,2099
1808,3016
1808,3846
1810,2149
1810,2336
1810,2510
1811,5227
1811,5188
1811,5237
1812,3007
1812,4949
1812,5043
1813,2477
1814,2381
1814,1854
1815,298
1815,644
1815,5902
1815,709
1816,935
1816,302
1816,2246
1816,2247
1816,2250
1816,1906
1816,2487
1816,2340
1816,2258
1816,275
1816,2260
1816,1297
1817,5950
1817,2290
1817,2194
1817,3447
1817,3448
1817,2196
1817,1956
1817,2208
1817,3473
1818,2146
1818,2477
1818,1233
1818,2336
1818,4917
1818,2398
1818,2083
1821,298
1821,2048
1821,249
1821,3875
1821,4958
1821,4205
1821,3739
1821,1962
1821,4444
1821,4461
1821,2282
1822,3447
1822,2196
1822,1999
1822,1956
1822,2776
1822,3324
1823,2292
1824,5957
1824,1525
1824,2183
1825,2048
1825,4430
1825,4108
1825,3735
1825,3969
1825,1183
1825,4999
1825,4984
1825,5385
1827,4430
1827,4066
1827,3933
1827,4168
1828,2477
1828,5489
1828,2149
1828,2336
1828,2211
1828,2447
1828,2398
1829,298
1829,644
1830,298
1831,1854
1831,1133
1831,1183
1831,1233
1831,2056
1832,1275
1832,894
1833,101
1833,5984
1833,4062
1833,4718
1833,4156
1833,4255
1833,4959
1833,2528
1833,4969
1833,4827
1833,4324
1834,1038
1835,5834
1835,2527
1835,2437
1835,1963
1835,1973
1835,1919
1836,3873
1836,2148
1836,1038
1836,5957
1836,2183
1837,2099
1837,4220
1838,2299
1840,4900
1842,5270
1842,2192
1842,1660
1842,1231
1842,1137
1842,1955
1842,2438
1842,2301
1842,1976
1843,5270
1843,2192
1843,1660
1843,2331
1843,1136
1843,1231
1843,1137
1843,2153
1843,2437
1843,1955
1843,2298
1843,1238
1843,2301
1843,2585
1843,2163
1843,2393
1843,2107
1843,2395
1843,1250
1843,2169
1843,1919
1843,1976
1844,2000
1844,1907
1844,3312
1844,2348
1844,2783
1845,5270
1845,4381
1845,2153
1845,2257
1845,2163
1846,2528
1846,1247
1846,2235
1847,2561
1848,1181
1848,1183
1848,2495
1848,2604
1850,5836
1852,1132
1853,303
1853,2298
1854,2381
1854,2477
1855,2292
1855,2197
1855,2151
1855,2575
1855,2210
1856,5270
1856,2193
1856,5226
1856,2259
1857,2192
1857,2193
1857,5951
1857,4762
1857,1853
1857,3780
1857,4069
1857,4817
1857,5283
1857,5521
1858,5270
1858,4853
1858,1853
1858,1857
1858,4817
1858,5521
1859,2146
1859,1466
1859,1182
1859,2293
1859,1273
1859,1277
1859,2495
1859,5151
1860,1854
1860,2477
1860,2530
1860,2211
1862,5270
1862,298
1862,5950
1862,2144
1862,251
1862,2431
1862,2002
1862,1280
1863,2200
1864,1226
1865,5270
1865,2192
1865,2144
1865,1660
1865,2331
1865,1135
1866,935
1866,2292
1866,2479
1866,2246
1866,2200
1866,990
1866,2250
1866,2338
1870,5950
1870,2100
1870,1288
1871,2048
1871,2193
1871,5951
1871,4481
1871,1853
1871,254
1871,4069
1871,4434
1871,1858
1871,4205
1871,1374
1871,4812
1871,1962
1871,4446
1872,5953
1872,2103
1872,2210
1873,5950
1873,2194
1873,2144
1873,2196
1873,2097
1873,2147
1873,2622
1873,2484
1873,1956
1873,2344
1874,5270
1874,298
1874,644
1874,935
1874,4381
1874,55
1874,2382
1874,1229
1874,1564
1874,1273
1874,2200
1874,2247
1874,2151
1874,1953
1874,2575
1874,990
1874,2248
1874,2338
1874,1958
1874,2205
1874,2490
1874,3694
1874,2531
1874,2440
1874,2390
1874,2160
1874,2259
1874,1286
1874,2447
1874,3221
1874,2174
1874,2185
1875,2292
1875,2197
1875,1287
1875,1254
1875,2225
1876,1226
1876,2267
1878,2331
1878,2435
1879,5270
1879,5834
1879,2290
1879,2144
1879,1660
1879,2153
1880,2382
1880,4335
1880,2440
1881,298
1881,5834
1881,299
1881,4621
1881,3875
1881,1179
1881,3780
1881,1180
1881,1135
1881,4295
1881,2437
1881,4441
1881,1971
1881,3852
1883,2381
1883,5363
1883,2067
1883,1152
1883,2231
1884,5270
1884,2193
1884,2437
1884,2163
1884,2395
1884,4463
1885,2155
1885,1911
1885,1286
1885,805
1885,2413
1886,248
1886,2112
1886,1265
1887,4062
