id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label,core_work,oa_id,sdgs
2408,0,29,0,14,0.2916704465109603,0.0117411448865669,https://openalex.org/W2801740427,1,https://openalex.org/W2801740427,Life below water
1386,0,15,1,12,0.2601676596752499,0.0064979145242906,https://openalex.org/W2562562713,1,https://openalex.org/W2562562713,Life below water
1387,0,5,1,10,0.2454901624110011,0.0009524130855456,https://openalex.org/W2519700569,1,https://openalex.org/W2519700569,Life below water
2543,0,5,1,11,0.229206186725593,0.0003082492886562,https://openalex.org/W2145162552,1,https://openalex.org/W2145162552,Life on land
2544,0,5,1,11,0.2371405899222393,0.0004318206116502,https://openalex.org/W2032882676,1,https://openalex.org/W2032882676,
5879,0,29,0,4,0.2011140635614534,2.0896571466818742e-05,https://openalex.org/W2138864332,1,https://openalex.org/W2138864332,Decent work and economic growth
1272,0,11,7,1,0.2058985407208516,0.0002467499831914,https://openalex.org/W4247894461,1,https://openalex.org/W4247894461,Life below water
1870,0,11,1,12,0.2297628385483082,0.009168932643706,https://openalex.org/W2168557083,1,https://openalex.org/W2168557083,Life below water
1391,0,15,0,14,0.2898830424328119,0.0071139758028872,https://openalex.org/W2793921636,1,https://openalex.org/W2793921636,Life below water
1629,0,11,1,3,0.2451939814205593,0.0039764539363452,https://openalex.org/W1963846466,1,https://openalex.org/W1963846466,Life below water
4776,0,27,0,15,0.2918876594611786,0.0078539230510685,https://openalex.org/W2112888196,1,https://openalex.org/W2112888196,
1392,0,1,2,6,0.2247745416275068,0.000112590400382,https://openalex.org/W2803428384,1,https://openalex.org/W2803428384,Climate action
1393,0,15,1,7,0.2786368816437666,0.004384566595697,https://openalex.org/W2775159833,1,https://openalex.org/W2775159833,Climate action
2345,0,15,1,16,0.2706785768651685,0.0127285454590575,https://openalex.org/W2770408735,1,https://openalex.org/W2770408735,Climate action
1541,0,29,0,5,0.2272224982488176,0.0002793348281552,https://openalex.org/W2140065346,1,https://openalex.org/W2140065346,Life below water
2172,0,29,0,5,0.2464494098455287,0.0003914227102663,https://openalex.org/W2324611815,1,https://openalex.org/W2324611815,Life below water
1397,0,29,1,18,0.2594173652709293,0.0043142141182744,https://openalex.org/W2527747985,1,https://openalex.org/W2527747985,Life below water
61,0,29,3,9,0.2641631094844356,0.0031508180206327,https://openalex.org/W4229518129,1,https://openalex.org/W4229518129,Climate action
1398,0,29,0,9,0.2388749340564493,0.0003411788572791,https://openalex.org/W2229153095,1,https://openalex.org/W2229153095,Life below water
1399,0,1,2,6,0.2210974337259528,7.35947997099054e-05,https://openalex.org/W2022344797,1,https://openalex.org/W2022344797,Clean water and sanitation
1379,0,1,2,4,0.2188138976038081,6.643214029918944e-05,https://openalex.org/W2150970097,1,https://openalex.org/W2150970097,Zero hunger
1400,0,29,0,5,0.2232836667430598,0.0001372345414565,https://openalex.org/W2297260313,1,https://openalex.org/W2297260313,Life below water
2317,0,29,0,6,0.2283762479798017,0.0001917300079673,https://openalex.org/W2311591304,1,https://openalex.org/W2311591304,Life below water
1401,0,29,3,10,0.2613946317745187,0.0048099798124989,https://openalex.org/W2793832492,1,https://openalex.org/W2793832492,Life below water
2031,0,29,3,8,0.231987321278937,0.0007804523239501,https://openalex.org/W2771630128,1,https://openalex.org/W2771630128,Life below water
1402,0,1,2,3,0.2113630488120911,4.4074009072960806e-05,https://openalex.org/W1002351574,1,https://openalex.org/W1002351574,Climate action
1404,0,29,1,6,0.2480761386233869,0.000788239764829,https://openalex.org/W2566115743,1,https://openalex.org/W2566115743,Life below water
1405,0,27,0,7,0.2557298834977255,0.0005796198654265,https://openalex.org/W2013607386,1,https://openalex.org/W2013607386,Climate action
5665,0,27,0,10,0.2421640897749546,0.0002510842216817,https://openalex.org/W1601047599,1,https://openalex.org/W1601047599,Climate action
1406,0,29,0,5,0.2155899776131815,0.0002159990560036,https://openalex.org/W2791081052,1,https://openalex.org/W2791081052,Life below water
1828,0,29,0,14,0.239051847617439,0.0015174165520799,https://openalex.org/W1829489966,1,https://openalex.org/W1829489966,Life below water
1407,0,8,0,4,0.2499519933590259,0.0006419478724542,https://openalex.org/W2605369768,1,https://openalex.org/W2605369768,Life below water
5306,0,8,0,3,0.2188138976038081,8.771083824175583e-05,https://openalex.org/W2043774349,1,https://openalex.org/W2043774349,Life below water
1408,0,8,0,13,0.2879662088801205,0.0040262276463602,https://openalex.org/W2732376180,1,https://openalex.org/W2732376180,Life below water
1607,0,8,0,6,0.2608602857243022,0.0011470224537266,https://openalex.org/W4244777491,1,https://openalex.org/W4244777491,Life below water
2562,0,8,0,11,0.247919220630312,0.0010939780895861,https://openalex.org/W2769679348,1,https://openalex.org/W2769679348,Life below water
4913,0,8,0,6,0.2335076433129366,0.0002544982021073,https://openalex.org/W2119275848,1,https://openalex.org/W2119275848,Life below water
2576,0,5,1,6,0.2748407768700574,0.0050183941523399,https://openalex.org/W2749577835,1,https://openalex.org/W2749577835,Climate action
1410,0,29,0,2,0.2021438979631864,3.756928368470472e-05,https://openalex.org/W2289114898,1,https://openalex.org/W2289114898,Decent work and economic growth
2136,0,29,0,4,0.2082111296277869,3.31819699664559e-05,https://openalex.org/W2079660720,1,https://openalex.org/W2079660720,Decent work and economic growth
1411,0,29,1,10,0.2463608903250885,0.0016860083095801,https://openalex.org/W2770163762,1,https://openalex.org/W2770163762,Life below water
1412,0,29,21,2,0.2259872373547505,0.0002488887444803,https://openalex.org/W2766131351,1,https://openalex.org/W2766131351,Climate action
1462,0,29,21,3,0.2661361970225384,0.0019455145021817,https://openalex.org/W2765965805,1,https://openalex.org/W2765965805,Life below water
2128,0,29,21,3,0.2797448947341676,0.0065980154132911,https://openalex.org/W2765350146,1,https://openalex.org/W2765350146,
1413,0,29,0,1,0.1975374796677477,3.0384902726641772e-05,https://openalex.org/W2060244415,1,https://openalex.org/W2060244415,Life below water
1414,0,1,2,10,0.2370996029127899,0.0002533129767834,https://openalex.org/W2564718578,1,https://openalex.org/W2564718578,
1415,0,29,0,6,0.2793888039822147,0.0057236851820646,https://openalex.org/W2474632358,1,https://openalex.org/W2474632358,Life below water
5258,0,29,0,7,0.2605506225171271,0.0021709187458455,https://openalex.org/W2154816389,1,https://openalex.org/W2154816389,Life below water
