source,target,weight,type
101,4120,1,undirected
101,4121,1,undirected
101,4156,4,undirected
101,4169,1,undirected
101,4202,4,undirected
101,4205,2,undirected
101,4206,1,undirected
101,4209,2,undirected
101,4212,1,undirected
101,4215,1,undirected
101,4220,1,undirected
101,4245,6,undirected
101,4249,1,undirected
101,4251,2,undirected
101,4254,3,undirected
101,4255,4,undirected
101,4291,3,undirected
101,4303,1,undirected
101,4304,1,undirected
101,4309,1,undirected
101,4324,1,undirected
101,4381,2,undirected
101,4387,1,undirected
101,4390,6,undirected
101,4399,1,undirected
101,4405,1,undirected
101,4413,1,undirected
101,4430,4,undirected
101,4435,1,undirected
101,4438,1,undirected
101,4439,1,undirected
101,4441,2,undirected
101,4446,1,undirected
101,4447,1,undirected
101,4483,1,undirected
101,4487,5,undirected
101,451,2,undirected
101,4528,1,undirected
101,4530,5,undirected
101,4547,1,undirected
101,4555,1,undirected
101,457,2,undirected
101,4576,1,undirected
101,4578,2,undirected
101,4580,1,undirected
101,4581,3,undirected
101,4584,1,undirected
101,4591,1,undirected
101,4596,1,undirected
101,460,2,undirected
101,4625,1,undirected
101,4626,1,undirected
101,4630,2,undirected
101,4655,1,undirected
101,4668,5,undirected
101,4670,1,undirected
101,4671,1,undirected
101,4715,10,undirected
101,4716,1,undirected
101,4717,6,undirected
101,4718,1,undirected
101,4720,1,undirected
101,4726,2,undirected
101,4727,1,undirected
101,473,2,undirected
101,4730,2,undirected
101,4733,1,undirected
101,4762,1,undirected
101,4776,2,undirected
101,4779,1,undirected
101,4782,1,undirected
101,4811,2,undirected
101,4815,1,undirected
101,4827,1,undirected
101,4833,1,undirected
101,4853,1,undirected
101,4854,1,undirected
101,4855,1,undirected
101,4856,1,undirected
101,4857,1,undirected
101,4859,1,undirected
101,4867,1,undirected
101,4873,1,undirected
101,4909,1,undirected
101,4949,2,undirected
101,4950,3,undirected
101,4951,2,undirected
101,4953,1,undirected
101,4954,3,undirected
101,4957,3,undirected
101,4959,2,undirected
101,4969,1,undirected
101,4972,1,undirected
101,4984,1,undirected
101,4987,1,undirected
101,4994,1,undirected
101,4999,1,undirected
101,5001,1,undirected
101,5043,1,undirected
101,5045,1,undirected
101,5052,1,undirected
101,5054,1,undirected
101,5091,5,undirected
101,5093,1,undirected
101,5095,1,undirected
101,511,2,undirected
101,5115,1,undirected
101,5144,1,undirected
101,5184,1,undirected
101,5197,1,undirected
101,5200,1,undirected
101,5201,1,undirected
101,5229,1,undirected
101,5230,3,undirected
101,5231,2,undirected
101,5240,1,undirected
101,5242,1,undirected
101,5257,1,undirected
101,5259,1,undirected
101,5271,2,undirected
101,5285,1,undirected
101,5315,3,undirected
101,5316,2,undirected
101,5318,6,undirected
101,5320,1,undirected
101,5321,1,undirected
101,5322,2,undirected
101,5335,1,undirected
101,5359,4,undirected
