id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label
971,0,1,18,4,0.22947457804494384,0.00012188588837866927,https://openalex.org/W1865393250
571,0,1,1,5,0.23466604414363842,0.0002941685098858659,https://openalex.org/W2073520370
573,0,1,1,6,0.23774679853599207,0.00048732845874654724,https://openalex.org/W2134630848
575,0,1,1,3,0.24244227942432275,0.002284653883172598,https://openalex.org/W2897798075
579,0,1,1,4,0.2325378696533753,0.000526959412602572,https://openalex.org/W2039049114
587,0,1,1,3,0.25123373976515256,0.0017982234067184075,https://openalex.org/W2341069280
589,0,1,5,4,0.227722282130258,0.0003866473324349418,https://openalex.org/W2320263278
710,0,1,1,11,0.25491016028108787,0.002047578779653116,https://openalex.org/W1572699003
1006,0,1,1,8,0.24417925018737524,0.0008236975080873473,https://openalex.org/W1978741505
1028,0,1,1,3,0.22703447019780285,0.00024270096613009196,https://openalex.org/W2504395267
672,0,14,2,2,0.24298981977728706,0.00041336814541147085,https://openalex.org/W2028052833
721,0,1,1,1,0.22392148990861852,0.00029514263589299595,https://openalex.org/W2072116366
1134,0,1,1,8,0.24051880907384487,0.0007210020692904092,https://openalex.org/W2534439660
994,0,1,1,3,0.21393411478851793,9.053993727814093e-05,https://openalex.org/W2056356839
712,0,1,1,9,0.26133238606518533,0.0008663245299798989,https://openalex.org/W2219199504
374,0,1,1,9,0.24331305916152435,0.001043007097997715,https://openalex.org/W318477614
1018,0,1,1,5,0.22479295822247836,0.0001958407674158743,https://openalex.org/W1804268660
1007,0,1,2,2,0.20479961595232699,1.5619008855048697e-05,https://openalex.org/W2336712957
1057,0,1,1,9,0.2441249326071405,0.00047726132959727995,https://openalex.org/W2907011866
629,0,1,2,2,0.20479961595232699,1.5176431713086597e-05,https://openalex.org/W2410047655
239,0,1,2,3,0.20480726001085015,1.563190497453437e-05,https://openalex.org/W2884365798
793,0,6,1,11,0.23019658976426133,0.00062025773524787,https://openalex.org/W2008899739
659,0,1,1,18,0.2581116755355707,0.0011787899959274182,https://openalex.org/W2027029024
612,0,1,4,8,0.2391456138684113,0.00020347288177333721,https://openalex.org/W1498096301
508,0,7,0,3,0.24182257768325313,0.0004906261451982269,https://openalex.org/W2495534388
3923,0,7,0,34,0.30239149731129156,0.008935058200299337,https://openalex.org/W2092418241
651,0,3,10,4,0.21979555818989374,8.889037716679673e-05,https://openalex.org/W2039183641
1053,0,1,1,5,0.22865222561091328,0.00025580373539910053,https://openalex.org/W2003401598
678,0,1,1,4,0.24149265514526436,0.0008973704798692659,https://openalex.org/W2768256616
520,0,1,11,2,0.17202859548580424,1.8729803998138397e-06,https://openalex.org/W2148928811
650,0,1,11,5,0.20800591774869964,6.423050916847644e-05,https://openalex.org/W2117223232
2550,0,1,11,1,0.14665373396971074,5.457500771826555e-08,https://openalex.org/W2056490582
521,0,1,1,1,0.23040924250307354,0.000243097594080401,https://openalex.org/W2166533771
524,0,1,4,3,0.2441466567390744,0.0005980652135456684,https://openalex.org/W2896432188
938,0,1,4,7,0.23737654050054927,0.00019929631765462083,https://openalex.org/W2788826775
711,0,1,1,5,0.22366592386624942,0.00018385313722832274,https://openalex.org/W2616988067
390,0,1,5,3,0.2322032969493757,0.0002740483705971082,https://openalex.org/W88109737
530,0,1,11,3,0.23052540058861054,0.000253547564059714,https://openalex.org/W2076774157
533,0,1,1,3,0.277285163990636,0.004913624179631178,https://openalex.org/W2805578148
1043,0,1,1,2,0.23043827104866021,0.00024937859022186885,https://openalex.org/W1981631314
544,0,14,19,1,0.15365562740362065,3.578011452796722e-08,https://openalex.org/W2529883575
4858,0,14,19,3,0.18174337937899765,1.227790742176039e-06,https://openalex.org/W1979392601
5444,0,7,0,23,0.26809967802856777,0.001735255824619023,https://openalex.org/W1977349887
548,0,7,4,4,0.23192848853335715,0.00017179749346035326,https://openalex.org/W2900804392
674,0,1,1,4,0.24507351988435447,0.0005499508697049849,https://openalex.org/W2487344204
675,0,1,1,4,0.23996134649104373,0.0005199548998266532,https://openalex.org/W2403129048
790,0,13,6,7,0.24887500499867093,0.00044905233986104444,https://openalex.org/W2109176572
981,0,1,1,2,0.21940885721982875,0.0001824228298688663,https://openalex.org/W1997168346
