id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label,core_work
4209,0,0,1,28,0.3681700104677272,0.0002855071904199,https://openalex.org/W2169615677,1
4322,0,0,1,64,0.380840646607217,0.0004739176274998,https://openalex.org/W235000712,1
4521,0,0,1,61,0.3925659222724574,0.0005603327095595,https://openalex.org/W2547764857,1
4670,0,0,1,28,0.3681700104677272,0.0002855071904199,https://openalex.org/W2051481587,1
4706,0,6,1,9,0.3616200154921587,7.157292021172217e-05,https://openalex.org/W2887562004,1
4833,0,0,1,160,0.447948666493468,0.0043821866827264,https://openalex.org/W2004068509,1
5020,0,0,1,41,0.3835164828390037,0.0005623003292305,https://openalex.org/W1935046069,1
1309,0,0,1,23,0.3869993856545575,0.0004155147916481,https://openalex.org/W2808408254,1
1355,0,0,1,19,0.3540044660877111,0.0001500117855169,https://openalex.org/W2151099511,1
1446,0,0,1,24,0.3870918954678614,0.0004159976124864,https://openalex.org/W2541037937,1
1581,0,0,1,35,0.3958285087689774,0.0005705257360174,https://openalex.org/W1975813086,1
1784,0,2,1,36,0.3952166684121103,0.0012241898085194,https://openalex.org/W2800633830,1
1381,0,6,3,42,0.3690930928522762,0.0001822046885126,https://openalex.org/W2031645228,1
1399,0,6,3,30,0.3622401974589262,0.000145999364892,https://openalex.org/W2022344797,1
143,0,6,3,117,0.4171033989973092,0.0010404074251712,https://openalex.org/W2913921217,1
1476,0,6,3,33,0.3646328370578444,0.0001791359145205,https://openalex.org/W1977891799,1
1640,0,6,3,31,0.3610824504327085,0.0001386813060169,https://openalex.org/W2154988422,1
1877,0,6,3,23,0.3590807367966339,0.000129180292899,https://openalex.org/W2102396015,1
190,0,6,3,73,0.3939347460364629,0.0006044882992115,https://openalex.org/W2581896230,1
2609,0,6,3,98,0.4072772709692874,0.0011769372616517,https://openalex.org/W2478804262,1
2615,0,6,3,123,0.4121142931898253,0.001119524292432,https://openalex.org/W2597633253,1
2653,0,6,3,73,0.3939347460364629,0.0006044882992115,https://openalex.org/W1482079225,1
2751,0,6,3,110,0.4075848047757077,0.0010019185214,https://openalex.org/W2179993484,1
2832,0,6,3,75,0.3939986446165174,0.0006062689357676,https://openalex.org/W2594252586,1
2898,0,6,3,73,0.3939347460364629,0.0006044882992115,https://openalex.org/W2744275140,1
2916,0,6,3,94,0.3954418630949662,0.0008081923361321,https://openalex.org/W2800532001,1
2968,0,6,3,153,0.4266646133955437,0.0014091169667954,https://openalex.org/W2215082281,1
3460,0,6,3,283,0.4747389121588645,0.0058186828353512,https://openalex.org/W2500750127,1
3507,0,6,3,98,0.4040927705973764,0.0009391499273017,https://openalex.org/W1918084304,1
3590,0,6,3,87,0.4002309514023447,0.0007427817538739,https://openalex.org/W2913096043,1
3768,0,6,3,131,0.4158893320881482,0.0011503036684583,https://openalex.org/W2469142890,1
3853,0,0,1,101,0.4426426686215636,0.0034269335634785,https://openalex.org/W2811407369,1
4455,0,6,3,106,0.4008915075195297,0.0007743773482832,https://openalex.org/W2058290055,1
4894,0,6,3,165,0.4599510782164041,0.0034401163119677,https://openalex.org/W2520926237,1
1596,0,2,1,33,0.373663817254185,0.0009120115067816,https://openalex.org/W2159647731,1
1650,0,2,2,9,0.3533350271380944,0.0002587313503531,https://openalex.org/W2506152659,1
3764,0,7,4,34,0.3708682562120513,0.0007124530198749,https://openalex.org/W2098932641,1
1741,0,0,1,26,0.3833651584691967,0.000279762978496,https://openalex.org/W2773553793,1
1245,0,5,1,23,0.3648793216254815,0.0002593572850628,https://openalex.org/W2131106546,1
3770,0,0,1,22,0.3702464208613414,0.0003306371350857,https://openalex.org/W1986804300,1
2233,0,5,0,35,0.3867221213279462,0.0014385613159309,https://openalex.org/W2531886248,1
5705,0,5,0,27,0.3749616616333482,0.0011040156884047,https://openalex.org/W2573242748,1
1459,0,6,3,37,0.378172449643598,0.0002174881644746,https://openalex.org/W2360936218,1
172,0,6,3,14,0.3595591213175679,0.0001085913734102,https://openalex.org/W1197531309,1
1994,0,6,3,84,0.4325145377601193,0.0011350627288951,https://openalex.org/W2802521165,1
2001,0,6,3,5,0.3309491987275468,1.7322270889524744e-05,https://openalex.org/W2790620939,1
2131,0,6,3,13,0.3609751291515574,9.772494971402756e-05,https://openalex.org/W2512382046,1
2226,0,6,3,86,0.4321298068067657,0.0011457865229297,https://openalex.org/W2797894961,1
235,0,6,3,27,0.3668078592662081,0.0001211262757483,https://openalex.org/W2602244974,1
2556,0,6,3,39,0.3927881054432132,0.0004338319266066,https://openalex.org/W2736183470,1
2887,0,6,3,37,0.3737788172748835,0.0001686963084187,https://openalex.org/W1860839705,1
3025,0,6,2,60,0.4008915075195297,0.0008711594417226,https://openalex.org/W2766668943,1
3036,0,6,3,47,0.391679697502351,0.0003077289651087,https://openalex.org/W2094648842,1
3076,0,6,3,36,0.3755413797249273,0.0002267094117034,https://openalex.org/W2340594102,1
3226,0,6,3,51,0.3887957813622777,0.0003129821537915,https://openalex.org/W2212874253,1
3253,0,6,3,14,0.3596656021412349,8.890827756355518e-05,https://openalex.org/W2505348907,1
3372,0,6,3,70,0.4136230981797922,0.0009667709347744,https://openalex.org/W2340016254,1
3385,0,6,3,155,0.4592119565291294,0.0033619383643885,https://openalex.org/W2602191015,1
368,0,6,3,10,0.356969894049648,9.26054244752921e-05,https://openalex.org/W2138382684,1
4298,0,6,3,46,0.3894503197147395,0.0002865066541005,https://openalex.org/W1991056390,1
2028,0,0,1,6,0.3615123744695386,0.0002241220663809,https://openalex.org/W232361522,1
1211,0,5,0,1,0.2751942042781204,1.6092812446291332e-06,https://openalex.org/W1924722582,1
1553,0,6,3,33,0.3835164828390037,0.0002281159369158,https://openalex.org/W2119762984,1
1692,0,6,3,17,0.3578376022482071,0.0001536156287585,https://openalex.org/W2626926510,1
1839,0,6,3,21,0.3590276615269869,0.0001589027202535,https://openalex.org/W2177498522,1
4749,0,3,3,135,0.453934151384943,0.0044584855471158,https://openalex.org/W2754893032,1
142,0,6,3,10,0.365675821461924,0.0002303761356112,https://openalex.org/W2794146889,1
1624,0,2,2,16,0.3507836874952459,0.0002097396661382,https://openalex.org/W1522701979,1
2901,0,6,3,38,0.3887335591039177,0.000432807793564,https://openalex.org/W2472920046,1
2954,0,6,3,24,0.3658961578761512,0.0001844649092193,https://openalex.org/W2802501784,1
3005,0,6,3,40,0.3825500659990283,0.0003212618037502,https://openalex.org/W2037728062,1
4170,0,6,2,123,0.4362822890095788,0.0028551695411188,https://openalex.org/W2235155703,1
434,0,6,3,38,0.3887335591039177,0.000432807793564,https://openalex.org/W2792916728,1
4801,0,6,3,20,0.3707550399238083,0.0002243403701673,https://openalex.org/W2039718374,1
5352,0,6,2,44,0.4008915075195297,0.0013717168959343,https://openalex.org/W2515447398,1
5794,0,6,3,17,0.3647971230849035,0.0001648758447553,https://openalex.org/W2790732133,1
2638,0,0,1,66,0.4212263321010717,0.0013815405773351,https://openalex.org/W2792232334,1
2917,0,6,2,47,0.3891695336154498,0.0005193386657174,https://openalex.org/W2581349022,1
2963,0,6,2,109,0.4349152451317511,0.0018100326158458,https://openalex.org/W2054218813,1
2966,0,6,1,144,0.4145054000103805,0.0010220044795443,https://openalex.org/W2763867874,1
3072,0,6,1,36,0.3792944478545956,0.0002455671559077,https://openalex.org/W2109174905,1
3097,0,6,1,9,0.3480194346387034,6.272710742905733e-05,https://openalex.org/W1978577735,1
3290,0,6,1,73,0.4173542343747131,0.0010981487328793,https://openalex.org/W2766293199,1
3295,0,6,1,103,0.3929787484324268,0.0006423896812772,https://openalex.org/W139569562,1
3364,0,6,1,36,0.3792944478545956,0.0002455671559077,https://openalex.org/W2084912406,1
3366,0,6,1,82,0.3973826820549415,0.0007530567372004,https://openalex.org/W1989215931,1
3376,0,6,1,88,0.4105123616800457,0.000916952996293,https://openalex.org/W2754220902,1
3408,0,6,2,119,0.4351879681198298,0.0029366358675731,https://openalex.org/W1950945659,1
3417,0,6,1,29,0.3771156100078917,0.0004178251716854,https://openalex.org/W2270694448,1
3440,0,6,1,103,0.3984909595703109,0.0007769121031796,https://openalex.org/W1923032010,1
3442,0,6,1,33,0.3772034543149049,0.0003708769710437,https://openalex.org/W2776123529,1
3459,0,6,1,26,0.3756865894456469,0.0003940303707393,https://openalex.org/W2255374235,1
3465,0,6,1,151,0.4070042969270828,0.0009897267636017,https://openalex.org/W2324866739,1
3506,0,6,1,141,0.4185047629326033,0.0010568436431583,https://openalex.org/W2015232025,1
3566,0,6,2,129,0.4233923033050079,0.0017916567658011,https://openalex.org/W2787886931,1
3625,0,0,1,83,0.4294937041925258,0.001405799129067,https://openalex.org/W2773024459,1
3730,0,6,2,113,0.4323220866887657,0.0036343853087605,https://openalex.org/W2767803057,1
3776,0,6,1,165,0.4127094799185847,0.0010806621792091,https://openalex.org/W2899623096,1
3820,0,6,1,125,0.3986217517126167,0.0008240092430133,https://openalex.org/W2511227071,1
3900,0,6,2,192,0.4483620939660046,0.0035450144159228,https://openalex.org/W2029347102,1
3946,0,6,2,76,0.4228027230741218,0.0019092593374187,https://openalex.org/W227025477,1
3998,0,6,1,102,0.4216284749281079,0.0011518774857411,https://openalex.org/W2277190537,1
4098,0,0,1,96,0.4241315949119661,0.0022767461157895,https://openalex.org/W2764212680,1
4112,0,0,1,195,0.4501068551951876,0.0032814893782353,https://openalex.org/W2792749568,1
4190,0,0,1,33,0.3849447930365816,0.0012229795447846,https://openalex.org/W2605276460,1
4200,0,6,1,67,0.4158181364479723,0.000683784273486,https://openalex.org/W2766136866,1
4242,0,0,1,30,0.4044965269043847,0.0007096999055641,https://openalex.org/W2743413294,1
4294,0,0,1,54,0.408991689520261,0.0011120520413939,https://openalex.org/W2926961192,1
4313,0,6,1,99,0.3911435819743687,0.0005834001844811,https://openalex.org/W2753829917,1
4360,0,0,1,95,0.4146469177297422,0.0010177946991253,https://openalex.org/W2754622576,1
4365,0,0,1,74,0.4200608117701392,0.001469229971819,https://openalex.org/W2737330193,1
4370,0,6,1,100,0.4009576830737587,0.0008064509806929,https://openalex.org/W2585618955,1
4372,0,6,1,72,0.3908289049172695,0.0005151392102592,https://openalex.org/W2212314569,1
4379,0,6,1,96,0.3908603498368058,0.0005629655435464,https://openalex.org/W2786074108,1
4380,0,6,1,79,0.3887024554426036,0.0005121610241092,https://openalex.org/W4250467299,1
4442,0,6,1,95,0.4252453858649913,0.0010775436193415,https://openalex.org/W2756075139,1
4519,0,6,2,39,0.3876478844655011,0.0004474651449114,https://openalex.org/W2794119721,1
